rating_diff,player,king_pos,checker,check_square_count
white,16,rook,21,2
white,16,rook,50,1
white,16,rook,19,1
white,16,rook,55,2
white,16,rook,54,1
white,16,rook,57,1
white,16,rook,3,1
white,16,rook,6,1
white,16,rook,43,1
white,16,rook,33,1
white,16,rook,38,1
white,16,rook,13,1
white,16,rook,62,1
white,16,rook,42,1
white,16,rook,34,1
white,16,rook,14,1
white,16,pawn,32,2
white,16,pawn,25,2
white,16,pawn,23,1
white,16,pawn,46,1
white,16,pawn,33,1
white,16,bishop,3,1
white,16,bishop,35,1
white,16,bishop,27,1
white,16,bishop,28,1
white,16,knight,35,2
white,16,knight,45,1
white,16,knight,44,1
white,16,knight,18,1
white,22,rook,63,9
white,22,rook,40,5
white,22,rook,59,12
white,22,rook,42,9
white,22,rook,47,9
white,22,rook,36,7
white,22,rook,11,4
white,22,rook,51,8
white,22,rook,5,14
white,22,rook,41,16
white,22,rook,38,4
white,22,rook,29,8
white,22,rook,13,3
white,22,rook,60,13
white,22,rook,44,9
white,22,rook,58,9
white,22,rook,49,8
white,22,rook,3,8
white,22,rook,53,11
white,22,rook,54,5
white,22,rook,46,5
white,22,rook,61,20
white,22,rook,48,7
white,22,rook,52,12
white,22,rook,28,4
white,22,rook,34,5
white,22,rook,33,6
white,22,rook,62,21
white,22,rook,31,3
white,22,rook,30,4
white,22,rook,45,5
white,22,rook,20,2
white,22,rook,39,6
white,22,rook,4,11
white,22,rook,7,5
white,22,rook,12,5
white,22,rook,10,2
white,22,rook,50,12
white,22,rook,32,10
white,22,rook,9,1
white,22,rook,17,1
white,22,rook,15,4
white,22,rook,2,4
white,22,rook,1,3
white,22,rook,24,3
white,22,rook,57,3
white,22,rook,35,4
white,22,rook,43,7
white,22,rook,55,7
white,22,rook,56,8
white,22,rook,21,3
white,22,rook,27,1
white,22,rook,37,4
white,22,rook,26,1
white,22,rook,19,1
white,22,knight,35,7
white,22,knight,45,9
white,22,knight,28,4
white,22,knight,55,1
white,22,knight,60,2
white,22,knight,38,4
white,22,knight,21,2
white,22,knight,29,3
white,22,knight,52,8
white,22,knight,11,1
white,22,knight,43,4
white,22,knight,37,6
white,22,knight,44,3
white,22,knight,54,1
white,22,knight,18,1
white,22,knight,36,3
white,22,knight,32,1
white,22,knight,42,3
white,22,knight,33,1
white,22,knight,53,2
white,22,knight,50,2
white,22,knight,47,1
white,22,knight,4,1
white,22,knight,46,3
white,22,knight,31,2
white,22,knight,30,1
white,22,knight,25,1
white,22,knight,26,4
white,22,knight,27,1
white,22,knight,20,2
white,22,knight,39,1
white,22,knight,62,1
white,22,knight,2,1
white,22,knight,19,1
white,22,pawn,29,16
white,22,pawn,38,9
white,22,pawn,36,4
white,22,pawn,31,18
white,22,pawn,37,9
white,22,pawn,45,3
white,22,pawn,39,9
white,22,pawn,53,1
white,22,pawn,21,1
white,22,pawn,30,1
white,22,pawn,55,3
white,22,pawn,26,2
white,22,pawn,33,1
white,22,pawn,35,1
white,22,pawn,44,1
white,22,pawn,25,1
white,22,pawn,43,1
white,22,pawn,28,1
white,22,pawn,46,2
white,22,pawn,47,2
white,22,pawn,48,1
white,22,pawn,54,1
white,22,queen,60,8
white,22,queen,59,9
white,22,queen,63,9
white,22,queen,56,7
white,22,queen,21,4
white,22,queen,20,4
white,22,queen,43,9
white,22,queen,42,8
white,22,queen,40,2
white,22,queen,51,4
white,22,queen,35,7
white,22,queen,50,6
white,22,queen,44,10
white,22,queen,37,10
white,22,queen,58,8
white,22,queen,62,5
white,22,queen,53,14
white,22,queen,41,3
white,22,queen,45,8
white,22,queen,52,13
white,22,queen,39,5
white,22,queen,36,7
white,22,queen,29,5
white,22,queen,57,5
white,22,queen,26,4
white,22,queen,61,17
white,22,queen,10,3
white,22,queen,18,2
white,22,queen,11,1
white,22,queen,12,2
white,22,queen,30,4
white,22,queen,25,2
white,22,queen,33,4
white,22,queen,54,6
white,22,queen,49,1
white,22,queen,31,5
white,22,queen,46,3
white,22,queen,9,2
white,22,queen,55,3
white,22,queen,2,1
white,22,queen,13,2
white,22,queen,28,2
white,22,queen,47,1
white,22,queen,34,1
white,22,queen,27,1
white,22,queen,48,1
white,22,queen,24,2
white,22,queen,19,1
white,22,bishop,62,4
white,22,bishop,44,5
white,22,bishop,19,1
white,22,bishop,37,2
white,22,bishop,42,2
white,22,bishop,16,1
white,22,bishop,34,3
white,22,bishop,35,4
white,22,bishop,33,1
white,22,bishop,28,1
white,22,bishop,26,2
white,22,bishop,9,1
white,22,bishop,36,3
white,22,bishop,38,1
white,22,bishop,29,2
white,22,bishop,20,1
white,22,bishop,53,4
white,22,bishop,23,1
white,22,bishop,10,1
white,22,bishop,41,1
white,22,bishop,60,1
white,22,bishop,52,3
white,22,bishop,43,1
white,22,bishop,55,1
white,27,rook,4,6
white,27,rook,62,2
white,27,rook,61,4
white,27,rook,63,2
white,27,rook,47,4
white,27,rook,32,4
white,27,rook,41,10
white,27,rook,54,4
white,27,rook,44,2
white,27,rook,45,4
white,27,rook,53,4
white,27,rook,34,2
white,27,rook,31,1
white,27,rook,30,2
white,27,rook,58,2
white,27,rook,36,1
white,27,rook,12,1
white,27,rook,20,3
white,27,rook,16,1
white,27,rook,56,1
white,27,rook,48,4
white,27,rook,60,2
white,27,rook,40,2
white,27,rook,33,1
white,27,rook,35,1
white,27,rook,49,6
white,27,rook,19,2
white,27,rook,26,3
white,27,rook,1,1
white,27,rook,52,1
white,27,rook,50,1
white,27,rook,11,1
white,27,rook,42,1
white,27,rook,46,1
white,27,rook,13,1
white,27,rook,37,1
white,27,rook,28,1
white,27,rook,9,1
white,27,queen,26,3
white,27,queen,60,1
white,27,queen,15,1
white,27,queen,7,1
white,27,queen,59,2
white,27,queen,1,1
white,27,queen,38,2
white,27,queen,19,2
white,27,queen,35,1
white,27,queen,41,1
white,27,queen,58,4
white,27,queen,42,3
white,27,queen,56,1
white,27,queen,61,5
white,27,queen,2,1
white,27,queen,25,1
white,27,queen,62,2
white,27,queen,49,2
white,27,queen,9,1
white,27,queen,20,1
white,27,queen,45,1
white,27,queen,36,3
white,27,queen,34,1
white,27,queen,18,2
white,27,pawn,26,3
white,27,pawn,34,11
white,27,pawn,37,5
white,27,pawn,36,9
white,27,pawn,43,2
white,27,pawn,23,1
white,27,pawn,16,1
white,27,pawn,29,1
white,27,pawn,42,3
white,27,pawn,32,1
white,27,pawn,50,1
white,27,pawn,30,2
white,27,pawn,28,2
white,27,pawn,33,1
white,27,pawn,41,1
white,27,bishop,25,1
white,27,bishop,11,1
white,27,bishop,21,2
white,27,bishop,28,2
white,27,bishop,35,1
white,27,bishop,44,1
white,27,bishop,15,1
white,27,bishop,34,1
white,27,bishop,22,1
white,27,bishop,37,1
white,27,knight,53,3
white,27,knight,30,1
white,27,knight,20,1
white,27,knight,50,1
white,27,knight,35,4
white,27,knight,18,1
white,27,knight,34,2
white,27,knight,52,1
white,27,knight,36,2
white,27,knight,43,1
white,27,knight,37,1
white,27,knight,25,1
white,27,knight,60,1
white,36,rook,35,3
white,36,rook,34,2
white,36,rook,10,2
white,36,rook,45,5
white,36,rook,6,2
white,36,rook,5,1
white,36,rook,16,1
white,36,rook,24,1
white,36,rook,63,3
white,36,rook,62,6
white,36,rook,61,2
white,36,rook,59,1
white,36,rook,46,2
white,36,rook,44,1
white,36,rook,3,1
white,36,rook,49,4
white,36,rook,56,3
white,36,rook,27,2
white,36,rook,28,1
white,36,rook,57,4
white,36,rook,11,1
white,36,rook,48,2
white,36,rook,43,2
white,36,rook,18,2
white,36,rook,17,1
white,36,rook,53,1
white,36,rook,50,4
white,36,rook,30,2
white,36,rook,55,4
white,36,rook,37,1
white,36,rook,29,1
white,36,rook,54,3
white,36,rook,39,1
white,36,rook,51,3
white,36,rook,22,1
white,36,rook,21,1
white,36,rook,19,2
white,36,rook,52,2
white,36,rook,14,2
white,36,rook,13,1
white,36,rook,23,1
white,36,rook,2,1
white,36,rook,47,1
white,36,rook,58,2
white,36,queen,35,2
white,36,queen,28,3
white,36,queen,19,3
white,36,queen,1,2
white,36,queen,6,2
white,36,queen,49,1
white,36,queen,2,1
white,36,queen,60,1
white,36,queen,46,2
white,36,queen,62,2
white,36,queen,63,2
white,36,queen,54,3
white,36,queen,45,1
white,36,queen,13,1
white,36,queen,29,2
white,36,queen,44,2
white,36,queen,58,2
white,36,queen,23,1
white,36,queen,53,1
white,36,queen,7,1
white,36,queen,16,1
white,36,queen,25,1
white,36,queen,9,1
white,36,queen,18,1
white,36,queen,37,1
white,36,queen,38,1
white,36,queen,56,1
white,36,queen,52,1
white,36,queen,55,1
white,36,queen,47,1
white,36,queen,14,1
white,36,knight,44,4
white,36,knight,37,1
white,36,knight,46,1
white,36,knight,29,2
white,36,knight,27,1
white,36,knight,17,1
white,36,knight,45,1
white,36,knight,52,2
white,36,knight,62,1
white,36,knight,51,1
white,36,knight,43,1
white,36,knight,38,1
white,36,bishop,26,1
white,36,bishop,38,1
white,36,bishop,43,2
white,36,bishop,37,2
white,36,bishop,44,2
white,36,pawn,45,12
white,36,pawn,46,2
white,36,pawn,53,2
white,36,pawn,43,4
white,36,pawn,51,1
white,36,pawn,25,1
white,36,pawn,42,2
white,36,pawn,31,1
white,36,pawn,29,1
white,36,pawn,52,1
white,25,pawn,39,1
white,25,pawn,45,1
white,25,pawn,38,1
white,25,pawn,28,1
white,25,pawn,34,1
white,25,pawn,32,2
white,25,pawn,44,1
white,25,pawn,42,1
white,25,pawn,40,1
white,25,pawn,33,1
white,25,pawn,41,1
white,25,rook,42,1
white,25,rook,54,3
white,25,rook,59,2
white,25,rook,28,2
white,25,rook,22,1
white,25,rook,45,1
white,25,rook,51,3
white,25,rook,34,2
white,25,rook,35,2
white,25,rook,36,2
white,25,rook,37,1
white,25,rook,38,1
white,25,rook,62,1
white,25,rook,49,1
white,25,rook,18,1
white,25,rook,46,2
white,25,rook,6,1
white,25,rook,58,3
white,25,rook,43,1
white,25,rook,53,1
white,25,rook,15,1
white,25,rook,40,2
white,25,rook,19,1
white,25,rook,47,1
white,25,rook,50,1
white,25,rook,9,1
white,25,bishop,45,1
white,25,bishop,33,2
white,25,bishop,13,1
white,25,bishop,59,1
white,25,queen,58,1
white,25,queen,37,1
white,25,queen,34,1
white,25,queen,38,3
white,25,queen,60,1
white,25,queen,18,1
white,25,queen,30,1
white,25,queen,56,1
white,25,queen,52,1
white,25,queen,45,1
white,25,queen,3,1
white,25,queen,2,1
white,25,queen,7,1
white,25,queen,23,1
white,25,queen,49,1
white,25,queen,57,1
white,25,queen,20,1
white,25,knight,47,1
white,25,knight,37,2
white,25,knight,14,1
white,25,knight,43,2
white,25,knight,36,2
white,25,knight,34,3
white,25,knight,35,1
white,25,knight,53,1
white,25,knight,49,1
white,25,knight,27,1
white,25,knight,58,1
white,25,knight,41,1
white,25,knight,48,1
white,56,queen,34,1
white,56,queen,27,1
white,56,queen,28,1
white,56,bishop,11,1
white,56,rook,15,1
white,9,rook,23,4
white,9,rook,36,3
white,9,rook,20,2
white,9,rook,42,3
white,9,rook,55,5
white,9,rook,47,5
white,9,rook,62,7
white,9,rook,29,2
white,9,rook,53,9
white,9,rook,60,6
white,9,rook,26,3
white,9,rook,63,6
white,9,rook,34,6
white,9,rook,33,2
white,9,rook,57,3
white,9,rook,41,4
white,9,rook,49,5
white,9,rook,25,2
white,9,rook,10,1
white,9,rook,35,1
white,9,rook,50,1
white,9,rook,54,5
white,9,rook,17,1
white,9,rook,18,1
white,9,rook,44,3
white,9,rook,39,2
white,9,rook,51,5
white,9,rook,52,8
white,9,rook,12,3
white,9,rook,45,3
white,9,rook,37,4
white,9,rook,59,8
white,9,rook,3,5
white,9,rook,4,2
white,9,rook,61,5
white,9,rook,7,2
white,9,rook,43,5
white,9,rook,5,2
white,9,rook,58,5
white,9,rook,32,1
white,9,rook,40,1
white,9,rook,13,2
white,9,rook,56,3
white,9,rook,48,1
white,9,rook,15,1
white,9,rook,31,2
white,9,rook,30,1
white,9,rook,2,1
white,9,rook,6,1
white,9,rook,14,1
white,9,rook,19,1
white,9,bishop,44,2
white,9,bishop,25,1
white,9,bishop,18,1
white,9,bishop,23,1
white,9,bishop,55,1
white,9,bishop,26,1
white,9,bishop,39,1
white,9,bishop,35,1
white,9,bishop,61,1
white,9,bishop,19,1
white,9,bishop,34,4
white,9,bishop,43,2
white,9,bishop,37,1
white,9,bishop,45,1
white,9,bishop,52,1
white,9,bishop,10,1
white,9,bishop,59,1
white,9,bishop,27,1
white,9,pawn,26,4
white,9,pawn,16,1
white,9,pawn,34,3
white,9,pawn,19,1
white,9,pawn,36,1
white,9,pawn,53,1
white,9,pawn,43,1
white,9,pawn,32,1
white,9,pawn,46,2
white,9,pawn,35,1
white,9,pawn,38,2
white,9,pawn,29,1
white,9,pawn,45,2
white,9,pawn,37,1
white,9,pawn,31,1
white,9,pawn,55,1
white,9,pawn,25,1
white,9,queen,21,3
white,9,queen,13,1
white,9,queen,53,4
white,9,queen,61,3
white,9,queen,54,5
white,9,queen,27,1
white,9,queen,26,1
white,9,queen,25,2
white,9,queen,35,3
white,9,queen,33,1
white,9,queen,42,5
white,9,queen,60,6
white,9,queen,51,3
white,9,queen,29,3
white,9,queen,58,1
white,9,queen,44,5
white,9,queen,31,1
white,9,queen,24,1
white,9,queen,45,4
white,9,queen,38,2
white,9,queen,62,2
white,9,queen,59,4
white,9,queen,20,3
white,9,queen,57,2
white,9,queen,50,2
white,9,queen,34,1
white,9,queen,30,1
white,9,queen,63,1
white,9,queen,52,1
white,9,queen,56,1
white,9,queen,14,1
white,9,queen,47,1
white,9,queen,36,1
white,9,queen,28,1
